"Ranking,Name,ELO,PlayedGames"
"7092,Azərbaycan,16.2,28"
"7093,Attack=fullsend,16.2,12"
"7094,[soyjak]GASJËWS!,16.2,7"
"7095,donpollo,16.2,7"
"7096,Mewar,16.2,13"
"7097,Denmark,16.2,4"
"7098,Corea,16.2,4"
"7099,420,16.2,4"
"7100,.......,16.2,6"
"7101,dumpling,16.2,8"
"7102,myhappy,16.2,6"
"7103,[PENIS]bignigaCZ,16.2,4"
"7104,[EU]Whizt,16.2,4"
"7105,[FR]Camembert,16.2,4"
"7106,osmanlı,16.2,10"
"7107,nwgln,16.2,6"
"7108,Manno,16.2,4"
"7109,GTGMapping,16.2,4"
"7110,...,16.2,4"
"7111,Etiuh,16.2,4"
"7112,[SS]Righty,16.2,6"
"7113,iOSUser493,16.2,8"
"7114,Player846,16.2,12"
"7115,[CORGI]Romaniapro,16.2,4"
"7116,Kempele,16.2,4"
"7117,GermanCatholic,16.2,4"
"7118,new,16.2,4"
"7119,Player47,16.2,11"
"7120,[KSA]Kilif,16.2,4"
"7121,BBB,16.2,6"
"7122,[BR]lucaswmarques,16.2,10"
"7123,AOE,16.2,4"
"7124,JaimeLannister,16.2,4"
"7125,[X]españa,16.2,18"
"7126,[PL]wde,16.2,6"
"7127,Player359,16.2,4"
"7128,[USSR]Sovietera,16.2,4"
"7129,shaulin,16.2,6"
"7130,Player40,16.2,5"
"7131,chandragupta,16.2,4"
"7132,McNation,16.2,4"
"7133,GrandGrutiuzEmpire,16.2,11"
"7134,ЮрийДолгорукий,16.2,4"
"7135,AndroidUser94,16.2,8"
"7136,ЛюсяАрестович,16.2,4"
"7137,misa,16.2,4"
"7138,Masonerialand,16.2,4"
"7139,Suka,16.2,4"
"7140,ottomunenpayır,16.2,4"
"7141,cricjricjric,16.2,4"
"7142,._.,16.2,7"
"7143,Player300,16.2,4"
"7144,[Corgi]RayQuaZa,16.2,4"
"7145,B.A.D,16.2,4"
"7146,[Blxs]Blask,16.2,4"
"7147,[SVL]πratebay,16.2,4"
"7148,[VN]vietnammaidinh,16.2,6"
"7149,1488,16.2,4"
"7150,Poland,16.2,4"
"7151,hdbdb,16.2,4"
"7152,acousticnation,16.2,12"
"7153,OttomanEmpire,16.2,4"
"7154,Россия,16.2,4"
"7155,НекоТян,16.2,8"
"7156,gego,16.2,5"
"7157,Uruguay!,16.2,4"
"7158,JesusisGod,16.2,14"
"7159,jan951,16.2,4"
"7160,Reds,16.2,4"
"7161,Amber,16.2,4"
"7162,GreatArmenia,16.2,9"
"7163,UtanSverigeVoreNorge,16.2,4"
"7164,RUSSIA21564,16.2,4"
"7165,[IND]India,16.2,4"
"7166,Anıl,16.2,21"
"7167,[PT]NovoEstado,16.2,10"
"7168,[Drew]POSTURECheck,16.2,6"
"7169,FriedMarsBars,16.2,4"
"7170,F_z_M,16.2,4"
"7171,...,16.2,4"
"7172,Player873,16.2,16"
"7173,TheEmpireStrikesBack,16.2,4"
"7174,one,16.2,4"
"7175,arapparalıçınar,16.2,25"
"7176,[VICE]Stroke,16.2,4"
"7177,Mario,16.2,4"
"7178,mitrof,16.2,4"
"7179,[OG]KingofPoland,16.2,4"
"7180,NewCaliforniaRepubli,16.2,4"
"7181,891,16.2,4"
"7182,BritishEmpire,16.2,6"
"7183,ТеодорКуропаткин,16.2,6"
"7184,TÜRK..........TURKEY,16.2,6"
"7185,TTM,16.2,4"
"7186,AndroidUser353,16.2,4"
"7187,USSR_16389,16.2,6"
"7188,<--EYUBİLER-->,16.2,6"
"7189,///\\\///\\\,16.1,114"
"7190,Leerepublic,16.1,157"
"7191,[ESP]verdeyblanco,16.1,29"
"7192,MementoMori,16.1,15"
"7193,[og]Jessy,16.1,66"
"7194,Player391,16.1,14"
"7195,[Ru]Warrior,16.1,27"
"7196,Player201,16.1,6"
"7197,[OLIMP]Olimp,16.1,85"
"7198,Germany,16.1,6"
"7199,Turkishmilitary,16.1,5"
"7200,IranicPeople,16.1,6"
"7201,Russia,16.1,18"
"7202,Player794,16.1,34"
"7203,iOSUser388,16.1,8"
"7204,OX16,16.1,29"
"7205,Player566,16.1,5"
"7206,[TR]Türk,16.1,9"
"7207,RussEvropa[alins],16.1,6"
"7208,[GUFO118]cava,16.1,23"
"7209,AsiLißtE,16.1,36"
"7210,Player1,16.1,4"
"7211,ghost,16.1,8"
"7212,Türkiye0,16.1,4"
"7213,ATProGamer,16.1,4"
"7214,[GTR]Lezgin,16.1,16"
"7215,[FR]uitdemer,16.1,6"
"7216,Firas,16.1,4"
"7217,[TR]DolAmroth,16.1,4"
"7218,Bro?,16.1,4"
"7219,Раздвигайягодицы,16.1,7"
"7220,ILosteverygame,16.1,5"
"7221,[PL]Polish-lithuania,16.1,8"
"7222,Plums,16.1,4"
"7223,Feeve,16.1,134"
"7224,Birzho,16.1,9"
"7225,Jiggaboo,16.1,4"
"7226,USSR2.0,16.1,4"
"7227,AndroidUser739,16.1,4"
"7228,AndroidUser146,16.1,4"
"7229,[FN]GODPanda,16.1,12"
"7230,Silvi,16.1,6"
"7231,cameraman,16.1,6"
"7232,king,16.1,6"
"7233,Noob,16.1,15"
"7234,AndroidUser485,16.1,6"
"7235,[E]androiduser666,16.1,4"
"7236,Miglanc,16.1,8"
"7237,Z_v_СВО_z_V,16.1,6"
"7238,DarknicEmpire,16.1,4"
"7239,[Orkhan],16.1,29"
"7240,[CORGI]Player804,16.1,4"
"7241,Skeletawr,16.1,4"
"7242,HimDynasty,16.1,6"
"7243,[drew]Bel,16.1,4"
"7244,[v]HouseHarkonnen,16.1,4"
"7245,Yarnham,16.1,37"
"7246,Teamhaaland,16.1,4"
"7247,sovieticunion,16.1,4"
"7248,DragonDudeBoss,16.1,10"
"7249,putinhuylozdohni,16.1,4"
"7250,Latvia,16.1,6"
"7251,insertnamehere,16.1,4"
"7252,WarTank999[Lone],16.1,4"
"7253,eby,16.1,4"
"7254,[Stay]TheEmpire,16.1,4"
"7255,AndroidUser132,16.1,6"
"7256,GAF,16.1,14"
"7257,texas,16.1,4"
"7258,DucadodeBoliche,16.1,8"
"7259,Player37,16.1,4"
"7260,Ibreaktruces,16.1,74"
"7261,Russland,16.1,6"
"7262,adamolsaplarım,16.1,4"
"7263,Boomxd,16.1,10"
"7264,[OG]Ultradominator,16.1,41"
"7265,DreamybullEmpire,16.1,41"
"7266,iOSUser223,16.0,14"
"7267,[GS]Nikigerich,16.0,32"
"7268,PlayerNaN,16.0,35"
"7269,Filistin,16.0,57"
"7270,cufabueno,16.0,16"
"7271,[SWMG]SleepyFox,16.0,8"
"7272,Player457,16.0,34"
"7273,Rohan,16.0,16"
"7274,[UA]Elsaß,16.0,60"
"7275,megapint229,16.0,104"
"7276,megapint206,16.0,98"
"7277,megapint82,16.0,106"
"7278,[IND]India_RC_Royalz,16.0,7"
"7279,AndroidUser855,16.0,15"
"7280,KingdomofGermany,16.0,8"
"7281,(BR)emperio,16.0,34"
"7282,Thunder,16.0,7"
"7283,KamiiYamaaFR,16.0,9"
"7284,[tixcix9]iXuX!,16.0,8"
"7285,[DK]douro,16.0,7"
"7286,BOSS3169,16.0,64"
"7287,Bartek,16.0,49"
"7288,SpoKy,16.0,12"
"7289,246,16.0,25"
"7290,[UK]BigUganda,16.0,9"
"7291,lol,16.0,36"
"7292,Player649,16.0,11"
"7293,Casper,16.0,8"
"7294,libya,16.0,60"
"7295,[CORGI]MadLad,16.0,4"
"7296,[ELITE]RUPutin,16.0,4"
"7297,żżżvç,16.0,6"
"7298,[UA]MorePassion,16.0,5"
"7299,Mr.Hugs,16.0,4"
"7300,[DREW]Filipineapples,16.0,6"
"7301,čokolada,16.0,6"
"7302,артем6670,16.0,4"
"7303,Territorial.io,16.0,4"
"7304,Bob,16.0,6"
"7305,AndroidUser617,16.0,6"
"7306,[GER]jonii,16.0,11"
"7307,[=_=],16.0,4"
"7308,Eti,16.0,4"
"7309,Homophobicrep,16.0,4"
"7310,Сталин,16.0,4"
"7311,[Vice]Knocksmob,16.0,6"
"7312,Alaska,16.0,10"
"7313,[AZE]islamempire,16.0,4"
"7314,PcФcP,16.0,12"
"7315,Nutz,16.0,4"
"7316,Иван6,16.0,4"
"7317,osmanlı,16.0,5"
"7318,real,16.0,4"
"7319,Plato,16.0,4"
"7320,Player238,16.0,4"
"7321,KomunaofBasarabia,16.0,4"
"7322,StresiEmpire,16.0,12"
"7323,[ROM]Кевин,16.0,4"
"7324,Sanyio,16.0,4"
"7325,SofutoKegawe,16.0,8"
"7326,CorgiCircus,16.0,4"
"7327,Warisk,16.0,4"
"7328,Worldeater,16.0,4"
"7329,[Banan]magxxy,16.0,8"
"7330,[corgi]ARMY,16.0,8"
"7331,999,16.0,4"
"7332,KatŠpi,16.0,3"
"7333,Niger,16.0,22"
"7334,[OG]FullSend,16.0,4"
"7335,Basarabia,16.0,4"
"7336,pabshage,16.0,11"
"7337,Betray=fullsend,16.0,4"
"7338,iOSUser878,16.0,4"
"7339,''',16.0,6"
"7340,[NL]ChristianHolland,16.0,6"
"7341,Player69,16.0,4"
"7342,Qwertyuiop1,16.0,4"
"7343,Stefan,16.0,6"
"7344,Hamas,16.0,139"
"7345,DLAx,16.0,6"
"7346,we÷me=?,16.0,6"
"7347,[ARM]Rustam,16.0,10"
"7348,Player541,16.0,4"
"7349,187Gamer,16.0,5"
"7350,Lar1x,16.0,6"
"7351,theexecutionerX,16.0,4"
"7352,909078,16.0,4"
"7353,Player304,16.0,4"
"7354,[...],16.0,4"
"7355,Belarus,16.0,6"
"7356,jcspp,16.0,4"
"7357,Drobot2,16.0,4"
"7358,DeutschesVaterland,16.0,4"
"7359,TheMasterXGamer,16.0,4"
"7360,путiнхуйло,16.0,4"
"7361,Islamiccaliphate,16.0,4"
"7362,Player290,16.0,33"
"7363,France,16.0,8"
"7364,omfgitsme,16.0,35"
"7365,AndroidUser232,16.0,15"
"7366,AndroidUser3,16.0,15"
"7367,[CHILE]FückIslam,16.0,4"
"7368,iOSUser857,16.0,41"
"7369,[SLEEPY]Sleep,16.0,7"
"7370,azerbaycan,16.0,4"
"7371,burak,16.0,11"
"7372,[DREW]PoesNaai,16.0,6"
"7373,[ARM]JMZ.praisegod,16.0,4"
"7374,TheOrc,16.0,4"
"7375,KingdomofGreece,16.0,6"
"7376,McBain,15.9,18"
"7377,[AUS]Rathdowne,15.9,24"
"7378,Sirvanşahlar,15.9,96"
"7379,China,15.9,38"
"7380,Muslim,15.9,52"
"7381,Albion,15.9,140"
"7382,[usa]Ismelloil,15.9,19"
"7383,[JC]Kingdomofgood,15.9,5"
"7384,toprace--->Aryan,15.9,7"
"7385,Sweden,15.9,8"
"7386,DumbAmerican#2905810,15.9,4"
"7387,Player880,15.9,24"
"7388,AndroidUser98,15.9,8"
"7389,Player622,15.9,12"
"7390,Stm,15.9,38"
"7391,Niger[Corgi],15.9,15"
"7392,Palestine,15.9,7"
"7393,GoodSlop,15.9,8"
"7394,Player718,15.9,8"
"7395,Elgrandepadre,15.9,9"
"7396,VaticanCity,15.9,17"
"7397,[CERE]Danno,15.9,8"
"7398,TeNT,15.9,6"
"7399,Palestine,15.9,13"
"7400,[VN]thu,15.9,10"
"7401,M.KemalAtatürk,15.9,21"
"7402,[JP]Mattsun,15.9,24"
"7403,Jimenia,15.9,19"
"7404,[IRAQ]313,15.9,6"
"7405,İsmailTurkiye,15.9,10"
"7406,kejho,15.9,54"
"7407,MENempire,15.9,6"
"7408,...EYUBİEMPİRE...,15.9,7"
"7409,[NL]F#ckP#tin,15.9,4"
"7410,Holyland,15.9,4"
"7411,Frankimperia,15.9,4"
"7412,Joosmoos,15.9,4"
"7413,[OG]suicideappel,15.9,10"
"7414,France,15.9,6"
"7415,[SEXO]lamamidernesto,15.9,4"
"7416,(Bot)Maxi,15.9,10"
"7417,[eco]WoodlandRealm,15.9,4"
"7418,Iwillbetrayyou,15.9,4"
"7419,blue,15.9,4"
"7420,BotsforLunch,15.9,9"
"7421,[Ru]Россия,15.9,6"
"7422,(SeGamaw)fotism,15.9,4"
"7423,amo,15.9,4"
"7424,Venet,15.9,393"
"7425,Таджикия,15.9,4"
"7426,[GER]TILLtheend,15.9,4"
"7427,XBaffror,15.9,6"
"7428,-_-,15.9,4"
"7429,ThemongolEmpire,15.9,4"
"7430,[OG]Sky,15.9,4"
"7431,Кiwi,15.9,11"
"7432,hhh,15.9,8"
"7433,iOSUser776,15.9,4"
"7434,Yamamoto,15.9,6"
"7435,Alethkar,15.9,12"
"7436,AndroidUser950,15.9,8"
"7437,ggs[corgi]boy,15.9,8"
"7438,yourfriend,15.9,6"
"7439,TheLag,15.9,4"
"7440,zaAliemirbaba,15.9,25"
"7441,FullSendistheWay,15.9,4"
"7442,Hmm,15.9,62"
"7443,[CORGI]Timur,15.9,6"
"7444,[DREW]Waddlewaddle,15.9,4"
"7445,Conkeldurr,15.9,6"
"7446,Rasim,15.9,23"
"7447,Dash545,15.9,4"
"7448,[CORGI]Zedix,15.9,4"
"7449,CheckThis:kredwi.ru,15.9,41"
"7450,die,15.9,4"
"7451,[Corgi]LittleYou,15.9,4"
"7452,[GOATED]Flisp,15.9,4"
"7453,it'sme,15.9,4"
"7454,[Ω]JESÚS,15.9,12"
"7455,JeanCulteAmère,15.9,4"
"7456,[CORGI]tiny,15.9,4"
"7457,Player766,15.9,8"
"7458,SyrianPalestine,15.9,4"
"7459,dacia,15.9,8"
"7460,SovietUnion,15.9,8"
"7461,GreatMoravie[SSPS],15.9,4"
"7462,AndroidUser615,15.9,4"
"7463,Tatarskoehanstvo,15.9,4"
"7464,NazziGermany[OG],15.9,4"
"7465,XK3,15.9,231"
"7466,AndroidUser240,15.9,4"
"7467,[ΗΙΤLΕR]ΑDΟLFΗΙΤLΕR,15.8,192"
"7468,[CYB]Brak,15.8,10"
"7469,[Corgi]Crimson,15.8,9"
"7470,Napoleon,15.8,13"
"7471,Niggy,15.8,26"
"7472,[MA]Leylin,15.8,11"
"7473,[corgi]tintinab,15.8,9"
"7474,megapint192,15.8,109"
"7475,ByzantineEmpire,15.8,129"
"7476,UnitedEurope,15.8,42"
"7477,AndroidUser458,15.8,9"
"7478,theRedSpy,15.8,17"
"7479,tiroturo,15.8,6"
"7480,[OG]LilTinyMen,15.8,79"
"7481,Liechtenstein,15.8,6"
"7482,KramericaIndustries,15.8,379"
"7483,Skkrrr,15.8,8"
"7484,Suisseneutral,15.8,35"
"7485,[USA]$$$$$,15.8,18"
"7486,Malatya44empıre,15.8,6"
"7487,blitzkrieg,15.8,6"
"7488,Bundeswehr,15.8,7"
"7489,[TR]Osmanlılar,15.8,8"
"7490,Mahoraga,15.8,35"
"7491,aaaa,15.8,6"
"7492,Chan,15.8,12"
"7493,[GER]Deutschland,15.8,6"
"7494,Polskirycerz,15.8,33"
"7495,EmpireofSpain,15.8,18"
"7496,iii,15.8,16"
"7497,Махно,15.8,19"
"7498,lol,15.8,8"
"7499,KuKluxKlan,15.8,10"
"7500,1992,15.8,10"
"7501,RSzligma,15.8,9"
"7502,[Germany]Prussia,15.8,4"
"7503,Meek,15.8,6"
"7504,[IF]InternalForces,15.8,4"
"7505,l'ousap,15.8,10"
"7506,Hobbits,15.8,6"
"7507,Demaksultanate,15.8,6"
"7508,[Free]Palestine,15.8,6"
"7509,Chinacomin',15.8,19"
"7510,ChuddiusMaximus,15.8,10"
"7511,Player756,15.8,4"
"7512,Polska,15.8,6"
"7513,Die!,15.8,6"
"7514,Tech,15.8,4"
"7515,AZEKing,15.8,72"
"7516,Hayastan,15.8,17"
"7517,ReichtangleSultanate,15.8,9"
"7518,iOSUser502,15.7,13"
"7519,PraiseTheEmperor!,15.7,11"
"7520,Bagger288,15.7,16"
"7521,megapint212,15.7,100"
"7522,[DIV]Graahk!!,15.7,7"
"7523,Honza,15.7,6"
"7524,[FR]STMalo,15.7,7"
"7525,OTTOMANnnnnnnn,15.7,15"
"7526,shadow,15.7,14"
"7527,France,15.7,19"
"7528,Firefighter,15.7,5"
"7529,[LT]HarryPotter,15.7,6"
"7530,Kalimdor,15.7,32"
"7531,GiveIran5000nukes,15.7,15"
"7532,Ctrl+Rforchat,15.7,29"
"7533,Kgr.Württemberg,15.7,95"
"7534,pilingrande,15.7,22"
"7535,Neuvillette,15.7,39"
"7536,BradJacques,15.7,17"
"7537,RGB,15.7,6"
"7538,thehomostrip,15.7,8"
"7539,[DZ]anis513,15.7,20"
"7540,[FcKPtN]Slovakia,15.7,6"
"7541,Prussia,15.7,4"
"7542,Player866,15.7,5"
"7543,GGG,15.7,4"
"7544,[FR]zirtrox,15.7,3"
"7545,[FR]Soventin,15.7,25"
"7546,[karahanlı]kral,15.7,8"
"7547,Edgingstan,15.7,6"
"7548,JapaneseEmpire,15.7,4"
"7549,AustrianPainter,15.7,17"
"7550,Чëрт,15.7,12"
"7551,LwMasterGace,15.7,13"
"7552,İslamBirliğifilist,15.7,4"
"7553,aregood,15.7,6"
"7554,Novigrad,15.7,28"
"7555,[PG]AntiCorgi,15.7,4"
"7556,[SRB]Србија,15.7,6"
"7557,germanreihs,15.7,4"
"7558,EMiRati,15.7,16"
"7559,[TR]Sandimp.Türkiye,15.7,6"
"7560,Radekchlast,15.7,25"
"7561,Player516,15.7,5"
"7562,iOSUser449,15.7,8"
"7563,AncientEmpire,15.7,4"
"7564,Castral,15.7,8"
"7565,Serbia,15.7,8"
"7566,[CORGI]Bobo,15.7,5"
"7567,[VOID]ReadyPlayer,15.7,4"
"7568,AndroidUser632,15.7,4"
"7569,Player759,15.7,9"
"7570,Larsen,15.7,16"
"7571,AndroidUser137,15.7,233"
"7572,jelp,15.6,121"
"7573,DonEmpire,15.6,15"
"7574,megapint506,15.6,104"
"7575,cuguli,15.6,22"
"7576,[UA]ChuXa,15.6,18"
"7577,AndroidUser122,15.6,15"
"7578,desireempire[GGE],15.6,13"
"7579,Player725,15.6,70"
"7580,fullsend,15.6,30"
"7581,100000TroopsAttack,15.6,12"
"7582,[Anxl]BetrayifGay,15.6,19"
"7583,KingdomofChrist/God,15.6,34"
"7584,Bugs[void],15.6,30"
"7585,C.I.S.,15.6,6"
"7586,tree,15.6,12"
"7587,TheIchkerianEmpire,15.6,20"
"7588,inGoDweTRUST,15.6,9"
"7589,ilovedik,15.6,9"
"7590,[CORGI]-houlϟ,15.6,15"
"7591,[CORGI]Velikikurac,15.6,35"
"7592,Comeonin!!!!,15.6,10"
"7593,Hamzaa,15.6,16"
"7594,TrEren,15.6,6"
"7595,[MST]Mystimi,15.6,5"
"7596,Android#[Why],15.6,8"
"7597,cunny,15.6,6"
"7598,India,15.6,7"
"7599,Limitedkarsaz,15.6,10"
"7600,Hewas#1,15.6,7"
"7601,con,15.6,5"
"7602,[TR]k!ng,15.6,6"
"7603,avocado,15.6,10"
"7604,DutchEmpire,15.6,6"
"7605,Tahuantinsuyo,15.6,76"
"7606,iOSuser856,15.6,66"
"7607,Fance[FR],15.6,28"
"7608,AndroidUser332,15.6,32"
"7609,Scheiße!,15.6,10"
"7610,heavenlykindom,15.6,30"
"7611,KingdomOfSenelia,15.6,9"
"7612,[FR]Aranol,15.6,13"
"7613,Player666,15.5,56"
"7614,[OG]GondoЯ,15.5,86"
"7615,[og]noob,15.5,8"
"7616,[uq]Colombia,15.5,31"
"7617,kebabretard,15.5,12"
"7618,Türkiyegücü,15.5,13"
"7619,megapint266,15.5,103"
"7620,megapint202,15.5,108"
"7621,[Bible]Christianity,15.5,25"
"7622,Player991,15.5,4"
"7623,[OG]TechyBoi,15.5,31"
"7624,KingdomHearts,15.5,15"
"7625,YumNum,15.5,49"
"7626,Tomboys[1112],15.5,6"
"7627,[OG]kianchip,15.5,7"
"7628,GenuineFullsend,15.5,33"
"7629,[RU]snillman1,15.5,4"
"7630,Gábor,15.5,21"
"7631,[Corgi]A,15.5,7"
"7632,[ISLAM]MountainRep,15.5,29"
"7633,AndroidUser143,15.5,4"
"7634,Messi=G.O.A.T.,15.5,36"
"7635,Kaboom?,15.5,8"
"7636,Sararuiz,15.5,6"
"7637,Tzeentch,15.5,15"
"7638,Empire,15.5,8"
"7639,QuigDynasty[FR],15.5,8"
"7640,[NL]Gengeris,15.5,8"
"7641,Player390,15.5,4"
"7642,[OG]SpanishEmpire,15.5,11"
"7643,göktürkkağanlığı,15.5,27"
"7644,AndroidUser998,15.5,52"
"7645,Player564,15.5,4"
"7646,ThOr,15.5,6"
"7647,peace,15.5,8"
"7648,[TR]Dark[098][HHS],15.5,44"
"7649,UnitedEarth,15.4,197"
"7650,gschwarz,15.4,146"
"7651,IDepressed,15.4,21"
"7652,[UZB]EmpireofTim,15.4,39"
"7653,[PL]krk,15.4,98"
"7654,Hannibal,15.4,7"
"7655,[OG]Emanwill905,15.4,8"
"7656,Egypt,15.4,9"
"7657,[TR]TR(TR),15.4,5"
"7658,[LOVERS]Retep,15.4,66"
"7659,PacmansCloaca,15.4,14"
"7660,AndroidUser790,15.4,13"
"7661,kailando,15.4,13"
"7662,sarvarbek,15.4,8"
"7663,TurandabirAlp,15.4,45"
"7664,iOSUser676,15.4,60"
"7665,Pierdolsię,15.4,35"
"7666,ChadfaceCoffeeBean,15.4,8"
"7667,WindowsUser289,15.4,12"
"7668,AndroidUser771,15.4,152"
"7669,ROM,15.4,14"
"7670,BoxedByBlakeLtwitch,15.4,21"
"7671,KievanRus,15.4,5"
"7672,China,15.4,16"
"7673,~GranColombina~,15.4,21"
"7674,The[swiss]empire,15.4,14"
"7675,[BOBIK]пропкля,15.4,7"
"7676,NotNorway,15.4,9"
"7677,Passivestrategy,15.4,6"
"7678,[Corgi]Tr33P33,15.4,18"
"7679,[UCHIHA]Madara,15.4,55"
"7680,iOSUser911,15.4,5"
"7681,[BOMBA]Bomba,15.4,59"
"7682,Ілля,15.4,5"
"7683,kingruns,15.4,21"
"7684,Russia,15.4,13"
"7685,(PT)Ventura2024!,15.4,7"
"7686,[CORGI]Stalin,15.4,9"
"7687,Player369,15.4,18"
"7688,Hlm,15.4,13"
"7689,[CORGI]SpiritWorld,15.4,12"
"7690,[CYB]ftc,15.4,40"
"7691,SHU,15.4,7"
"7692,[CYB]UkiSSa,15.4,7"
"7693,[CR7]HIM.,15.4,11"
"7694,Beanerbeans,15.4,11"
"7695,AndroidUser634,15.4,11"
"7696,FoundingFathers,15.4,13"
"7697,[WIRE]Romulus,15.3,25"
"7698,megapint171,15.3,104"
"7699,megapint333,15.3,104"
"7700,[Corgi]Matt,15.3,8"
"7701,Player69,15.3,8"
"7702,NCR,15.3,4"
"7703,nick,15.3,4"
"7704,[Kyiv]iloveUkraine,15.3,26"
"7705,Juckoff,15.3,14"
"7706,[ru]IVA,15.3,12"
"7707,Otso[Corgi],15.3,9"
"7708,[szimi],15.3,21"
"7709,MotherAnarchy,15.3,7"
"7710,[OG]pach,15.3,31"
"7711,[mogies]balsoniOS,15.3,6"
"7712,[RIZZ]Emperador,15.3,26"
"7713,[Reblaus]Carinthia,15.3,58"
"7714,[OG]Greatempire,15.3,11"
"7715,AndroidUser562,15.3,5"
"7716,CrossMeAndYouDie,15.3,23"
"7717,[FR]LoneWolf,15.3,30"
"7718,Vendrack,15.3,6"
"7719,Amsterdam,15.3,8"
"7720,Indianempire,15.3,4"
"7721,Tonyukuk,15.3,22"
"7722,TeraBaap,15.3,14"
"7723,AmirLand,15.3,37"
"7724,Player378,15.3,146"
"7725,Singapore,15.3,114"
"7726,Turkiye,15.3,13"
"7727,Ninja,15.2,62"
"7728,[OG]ChilledBeer,15.2,19"
"7729,Peaceman,15.2,109"
"7730,[VOID]CaptnSeraph,15.2,9"
"7731,[LUL]jowet,15.2,25"
"7732,Germany,15.2,24"
"7733,megapint34,15.2,101"
"7734,megapint464,15.2,100"
"7735,Fullsender,15.2,8"
"7736,België,15.2,152"
"7737,[CORGI]TURK9090500,15.2,15"
"7738,Todasmienten,15.2,4"
"7739,AllusionStates,15.2,4"
"7740,[CORGI]mongol,15.2,4"
"7741,France,15.2,4"
"7742,Hazimerraad,15.2,22"
"7743,AndroidUser312,15.2,14"
"7744,[UZB]Rasul$,15.2,26"
"7745,AndroidUser169,15.2,104"
"7746,Mexican,15.2,7"
"7747,Dnr,15.2,13"
"7748,Romania,15.2,26"
"7749,Iamloyal,15.2,8"
"7750,[SZSS]Türkistan,15.2,7"
"7751,TheUnity,15.2,11"
"7752,[LUNA]]Lunascape,15.2,25"
"7753,NHI,15.2,21"
"7754,hıgdedinyrmyedin,15.2,47"
"7755,ll.AbdülhamidHan,15.2,97"
"7756,Joinus[History],15.2,6"
"7757,Rettirotial,15.2,5"
"7758,revengebomber,15.2,12"
"7759,[CORGI]El3aGeeB,15.2,69"
"7760,Bird,15.2,11"
"7761,türkiye,15.2,8"
"7762,Пушистыйкрендиль,15.2,15"
"7763,Paşa,15.2,19"
"7764,[corgi]meep,15.2,5"
"7765,AndroidUser816,15.2,11"
"7766,Sam,15.2,11"
"7767,Panopticon,15.2,6"
"7768,GermanCommonwealth,15.2,10"
"7769,Finland,15.2,26"
"7770,HolyRomanEmpire,15.1,8"
"7771,Вагнер,15.1,11"
"7772,Player,15.1,11"
"7773,Rome,15.1,5"
"7774,megapint99,15.1,106"
"7775,[CHINA]Normalguy,15.1,17"
"7776,Kungfooie,15.1,15"
"7777,Toledo,15.1,56"
"7778,Jessica,15.1,181"
"7779,AndroidUser880,15.1,11"
"7780,vvilouss,15.1,10"
"7781,[HU]Best:Teamwork,15.1,13"
"7782,lllРейх,15.1,33"
"7783,[wazz]wazz,15.1,14"
"7784,[TR]Türk,15.1,21"
"7785,mahmutimparatorluğu,15.1,7"
"7786,[CORGI]meow,15.1,7"
"7787,[sex]Нобис,15.1,26"
"7788,NCR,15.1,5"
"7789,[FR]Tuileries,15.1,12"
"7790,Alby,15.1,32"
"7791,JustBlaze,15.1,114"
"7792,Beno,15.1,23"
"7793,ottomanEmpire,15.1,4"
"7794,'Merica,fuсkyeah!,15.1,12"
"7795,iOSUser364,15.1,7"
"7796,[corgi]lonewolf,15.1,7"
"7797,baggins,15.1,5"
"7798,Siebzehnundvier,15.1,193"
"7799,[BLAH]Flag,15.1,22"
"7800,GroßdeutschesReich,15.1,15"
"7801,Potatoes,15.1,35"
"7802,ArabMoney,15.1,14"
"7803,...,15.1,18"
"7804,Picasso,15.1,16"
"7805,Player544,15.0,26"
"7806,UnitedStates,15.0,51"
"7807,Allahuakbar,15.0,6"
"7808,Jakov_Gaming,15.0,10"
"7809,megapint30,15.0,101"
"7810,NNR,15.0,16"
"7811,Mekong,15.0,16"
"7812,6,987,432,15.0,6"
"7813,Murad.AZE,15.0,5"
"7814,Ummmmstop,15.0,4"
"7815,Safavidempire,15.0,4"
"7816,[UA]6343,15.0,157"
"7817,[CYB]yanis,15.0,10"
"7818,AndroidUser672,15.0,16"
"7819,[OG]KV-2,15.0,12"
"7820,Islam=useless[CZ],15.0,9"
"7821,Силавединстве,15.0,5"
"7822,[Cs:go]DROWL9D,15.0,21"
"7823,DontDoIt,15.0,8"
"7824,[EGO]Opinthechat,15.0,12"
"7825,Southafrica,15.0,46"
"7826,Midnight8271,15.0,9"
"7827,TVManTitan3.0,15.0,22"
"7828,[Corgi]iamfreeland,15.0,30"
"7829,ΞΞΞ,15.0,17"
"7830,[PL]GlorytoPL!,15.0,6"
"7831,Kurdistan,15.0,20"
"7832,dog,15.0,8"
"7833,Conquerialismus,15.0,11"
"7834,DonaldTusk,15.0,15"
"7835,Appelgebak,15.0,11"
"7836,AkümaK.J.,15.0,15"
"7837,[VN]Ijustanoob,15.0,35"
"7838,potato,15.0,12"
"7839,brian,15.0,14"
"7840,Trump2024,15.0,36"
"7841,[CORGI]Popcan2.0,15.0,7"
"7842,Based_Comunist,15.0,37"
"7843,Napoleon,15.0,16"
